"","id","subject","etype","group","edate","boxnum","weight","iti","fr","msn","comments","fn","sname","active","inactive","reward","beam1","beam2","beam3","beam4","latency.active","latency.inactive"
"178",13,"28","heroinSA","saline","01-18-22","Box13","287.000",10,1,"FR_SCRIPT_5choice_D:_0.500_E:_0.500_F:_35.000_I:_263.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_19704.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box13_Comments:","heroinSA_FR1_roomF_20220118","heroinSA_FR1_roomF_20220118_13.rDat",52,52,35,"0.000","0.000","0.000","35.000","421.37","118.47"
"179",14,"29","heroinSA","saline","01-18-22","Box14","274.000",10,1,"FR_SCRIPT_5choice_D:_0.848_E:_0.152_F:_23.000_I:_124.000_J:_0.000_K:_10800.010_L:_2.000_R:_0.000_S:_0.000_T:_32241.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box14_Comments:","heroinSA_FR1_roomF_20220118","heroinSA_FR1_roomF_20220118_14.rDat",39,7,23,"0.000","0.000","0.000","23.000","9.22","46.23"
"180",15,"30","heroinSA","saline","01-18-22","Box15","254.000",10,1,"FR_SCRIPT_5choice_D:_0.660_E:_0.340_F:_21.000_I:_128.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_5645.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box15_Comments:","heroinSA_FR1_roomF_20220118","heroinSA_FR1_roomF_20220118_15.rDat",31,16,21,"0.000","0.000","0.000","21.000","193.86","243.56"
"181",1,"16","heroinSA","heroin","01-19-22","Box1","289.000",10,1,"FR_SCRIPT_D:_0.926_E:_0.074_F:_51.000_I:_257.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_122.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box1_Comments:","heroinSA_FR1_roomF_20220119","heroinSA_FR1_roomF_20220119_1.rDat",88,7,51,"218916.000","111519.000","48762.000","51.000","30.18","246.8"
"182",2,"17","heroinSA","heroin","01-19-22","Box2","289.000",10,1,"FR_SCRIPT_D:_0.845_E:_0.155_F:_30.000_I:_211.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_4256.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box2_Comments:","heroinSA_FR1_roomF_20220119","heroinSA_FR1_roomF_20220119_2.rDat",87,16,30,"203823.000","164768.000","88899.000","30.000","36.14","1332.26"
"183",3,"18","heroinSA","heroin","01-19-22","Box3","234.000",10,1,"FR_SCRIPT_D:_0.833_E:_0.167_F:_28.000_I:_170.000_J:_0.000_K:_10800.010_L:_1.000_R:_0.000_S:_0.000_T:_9892.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box3_Comments:","heroinSA_FR1_roomF_20220119","heroinSA_FR1_roomF_20220119_3.rDat",60,12,28,"216869.000","75347.000","17525.000","28.000","11.43","97.17"
"184",4,"19","heroinSA","heroin","01-19-22","Box4","242.000",10,1,"FR_SCRIPT_D:_0.976_E:_0.024_F:_26.000_I:_123.000_J:_0.000_K:_10800.010_L:_2.000_R:_0.000_S:_0.000_T:_12014.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box4_Comments:","heroinSA_FR1_roomF_20220119","heroinSA_FR1_roomF_20220119_4.rDat",41,1,26,"198759.000","77281.000","30308.000","26.000","20.41","5753.42"
"185",5,"20","heroinSA","heroin","01-19-22","Box5","258.000",10,1,"FR_SCRIPT_D:_0.964_E:_0.036_F:_32.000_I:_156.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_1600.000_U:_0.000_V:_0.000_W:_1.000_X:_0.000_Y:_0.000_Z:_0.000","\Box5_Comments:","heroinSA_FR1_roomF_20220119","heroinSA_FR1_roomF_20220119_5.rDat",54,2,32,"185260.000","366696.000","34210.000","32.000","105.39","20.44"
"186",6,"21","heroinSA","heroin","01-19-22","Box6","261.000",10,1,"FR_SCRIPT_D:_0.944_E:_0.056_F:_61.000_I:_279.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_952.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box6_Comments:","heroinSA_FR1_roomF_20220119","heroinSA_FR1_roomF_20220119_6.rDat",84,5,61,"244782.000","17011.000","5280.000","61.000","18.35","217.49"
"187",7,"22","heroinSA","heroin","01-19-22","Box7","260.000",10,1,"FR_SCRIPT_box7_D:_0.933_E:_0.067_F:_33.000_I:_165.000_J:_0.000_K:_10800.010_L:_5.000_R:_0.000_S:_0.000_T:_2311.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_1.000_Z:_0.000","\Box7_Comments:","heroinSA_FR1_roomF_20220119","heroinSA_FR1_roomF_20220119_7.rDat",56,4,33,"257734.000","98357.000","33227.000","33.000","30.18","12.75"
"188",8,"23","heroinSA","saline","01-19-22","Box8","260.000",10,1,"FR_SCRIPT_D:_0.841_E:_0.159_F:_27.000_I:_156.000_J:_0.000_K:_10800.010_L:_3.000_R:_0.000_S:_0.000_T:_470.000_U:_0.000_V:_1.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box8_Comments:","heroinSA_FR1_roomF_20220119","heroinSA_FR1_roomF_20220119_8.rDat",53,10,27,"100915.000","47475.000","33808.000","27.000","42.03","689.12"
"189",9,"24","heroinSA","saline","01-19-22","Box9","252.000",10,1,"FR_SCRIPT_D:_0.668_E:_0.332_F:_50.000_I:_401.000_J:_0.000_K:_10800.010_L:_2.000_R:_0.000_S:_0.000_T:_4531.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box9_Comments:","heroinSA_FR1_roomF_20220119","heroinSA_FR1_roomF_20220119_9.rDat",125,62,50,"120025.000","369087.000","30420.000","50.000","13.36","229.83"
"190",10,"25","heroinSA","heroin","01-19-22","Box10","283.000",10,1,"FR_SCRIPT_D:_0.768_E:_0.232_F:_50.000_I:_322.000_J:_0.000_K:_10800.010_L:_1.000_R:_0.000_S:_0.000_T:_2354.000_U:_0.000_V:_0.000_W:_1.000_X:_0.000_Y:_0.000_Z:_0.000","\Box10_Comments:","heroinSA_FR1_roomF_20220119","heroinSA_FR1_roomF_20220119_10.rDat",106,32,50,"158940.000","172816.000","135690.000","50.000","34.66","45.99"
"191",11,"26","heroinSA","saline","01-19-22","Box11","236.000",10,1,"FR_SCRIPT_5choice_D:_0.806_E:_0.194_F:_23.000_I:_114.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_659.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box11_Comments:","heroinSA_FR1_roomF_20220119","heroinSA_FR1_roomF_20220119_11.rDat",29,7,23,"0.000","0.000","0.000","23.000","14.13","368.96"
"192",12,"27","heroinSA","saline","01-19-22","Box12","272.000",10,1,"FR_SCRIPT_5choice_D:_0.391_E:_0.609_F:_9.000_I:_66.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_13195.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box12_Comments:","heroinSA_FR1_roomF_20220119","heroinSA_FR1_roomF_20220119_12.rDat",9,14,9,"0.000","0.000","0.000","9.000","3.43","157.92"
"193",13,"28","heroinSA","saline","01-19-22","Box13","282.000",10,1,"FR_SCRIPT_5choice_D:_0.800_E:_0.200_F:_20.000_I:_104.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_3170.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box13_Comments:","heroinSA_FR1_roomF_20220119","heroinSA_FR1_roomF_20220119_13.rDat",28,7,20,"0.000","0.000","0.000","20.000","88.82","1144.85"
"194",14,"29","heroinSA","saline","01-19-22","Box14","275.000",10,1,"FR_SCRIPT_5choice_D:_0.744_E:_0.256_F:_31.000_I:_203.000_J:_0.000_K:_10800.010_L:_2.000_R:_0.000_S:_0.000_T:_15553.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box14_Comments:","heroinSA_FR1_roomF_20220119","heroinSA_FR1_roomF_20220119_14.rDat",64,22,31,"0.000","0.000","0.000","31.000","45.75","63.23"
"195",15,"30","heroinSA","saline","01-19-22","Box15","250.000",10,1,"FR_SCRIPT_5choice_D:_0.526_E:_0.474_F:_18.000_I:_112.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_10503.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box15_Comments:","heroinSA_FR1_roomF_20220119","heroinSA_FR1_roomF_20220119_15.rDat",20,18,18,"0.000","0.000","0.000","18.000","6.22","764.08"
"196",1,"16","heroinSA","heroin","01-21-22","Box1","281.000",10,1,"FR_SCRIPT_D:_0.963_E:_0.037_F:_26.000_I:_108.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_7975.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box1_Comments:","heroinSA_FR1_roomF_20220121","heroinSA_FR1_roomF_20220121_1.rDat",26,1,26,"290784.000","158512.000","36416.000","26.000","217.05","210.04"
"197",2,"17","heroinSA","heroin","01-21-22","Box2","263.000",10,1,"FR_SCRIPT_D:_0.413_E:_0.587_F:_19.000_I:_133.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_5990.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box2_Comments:","heroinSA_FR1_roomF_20220121","heroinSA_FR1_roomF_20220121_2.rDat",19,27,19,"186861.000","186525.000","118509.000","19.000","58.96","1074.19"
"198",3,"18","heroinSA","heroin","01-21-22","Box3","235.000",10,1,"FR_SCRIPT_D:_0.337_E:_0.663_F:_31.000_I:_251.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_596.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box3_Comments:","heroinSA_FR1_roomF_20220121","heroinSA_FR1_roomF_20220121_3.rDat",31,61,31,"136442.000","60148.000","54155.000","31.000","119.29","42.39"
"199",4,"19","heroinSA","heroin","01-21-22","Box4","240.000",10,1,"FR_SCRIPT_D:_0.840_E:_0.160_F:_21.000_I:_95.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_1597.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box4_Comments:","heroinSA_FR1_roomF_20220121","heroinSA_FR1_roomF_20220121_4.rDat",21,4,21,"209127.000","142123.000","74354.000","21.000","336.92","17.99"
"200",5,"20","heroinSA","heroin","01-21-22","Box5","260.000",10,1,"FR_SCRIPT_D:_0.684_E:_0.316_F:_26.000_I:_130.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_4417.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box5_Comments:","heroinSA_FR1_roomF_20220121","heroinSA_FR1_roomF_20220121_5.rDat",26,12,26,"174340.000","365122.000","95377.000","26.000","5","633.65"
"201",6,"21","heroinSA","heroin","01-21-22","Box6","259.000",10,1,"FR_SCRIPT_D:_0.972_E:_0.028_F:_106.000_I:_438.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_282.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box6_Comments:","heroinSA_FR1_roomF_20220121","heroinSA_FR1_roomF_20220121_6.rDat",106,3,106,"176850.000","8367.000","5690.000","106.000","94.29","6900.47"
"202",7,"22","heroinSA","heroin","01-21-22","Box7","251.000",10,1,"FR_SCRIPT_box7_D:_0.667_E:_0.333_F:_34.000_I:_172.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_5618.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_1.000_Z:_0.000","\Box7_Comments:","heroinSA_FR1_roomF_20220121","heroinSA_FR1_roomF_20220121_7.rDat",34,17,34,"235989.000","139604.000","36783.000","34.000","57.83","86.64"
"203",8,"23","heroinSA","saline","01-21-22","Box8","253.000",10,1,"FR_SCRIPT_D:_0.650_E:_0.350_F:_13.000_I:_68.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_13773.000_U:_0.000_V:_0.000_W:_1.000_X:_0.000_Y:_0.000_Z:_0.000","\Box8_Comments:","heroinSA_FR1_roomF_20220121","heroinSA_FR1_roomF_20220121_8.rDat",13,7,13,"78506.000","39408.000","46655.000","13.000","93.12","546.06"
"204",9,"24","heroinSA","saline","01-21-22","Box9","250.000",10,1,"FR_SCRIPT_D:_0.458_E:_0.542_F:_11.000_I:_73.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_25967.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_1.000_Z:_0.000","\Box9_Comments:","heroinSA_FR1_roomF_20220121","heroinSA_FR1_roomF_20220121_9.rDat",11,13,11,"131175.000","369196.000","63201.000","11.000","38.61","71.52"
"205",10,"25","heroinSA","heroin","01-21-22","Box10","271.000",10,1,"FR_SCRIPT_D:_0.354_E:_0.646_F:_40.000_I:_312.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_8.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box10_Comments:","heroinSA_FR1_roomF_20220121","heroinSA_FR1_roomF_20220121_10.rDat",40,73,40,"165995.000","148931.000","92563.000","40.000","75.33","61.47"
"206",11,"26","heroinSA","saline","01-21-22","Box11","241.000",10,1,"FR_SCRIPT_5choice_D:_0.786_E:_0.214_F:_11.000_I:_52.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_1835.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box11_Comments:","heroinSA_FR1_roomF_20220121","heroinSA_FR1_roomF_20220121_11.rDat",11,3,11,"0.000","0.000","0.000","11.000","153.16","116.27"
"207",12,"27","heroinSA","saline","01-21-22","Box12","268.000",10,1,"FR_SCRIPT_5choice_D:_0.214_E:_0.786_F:_6.000_I:_70.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_43270.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box12_Comments:","heroinSA_FR1_roomF_20220121","heroinSA_FR1_roomF_20220121_12.rDat",6,22,6,"0.000","0.000","0.000","6.000","357.13","616.76"
"208",13,"28","heroinSA","saline","01-21-22","Box13","283.000",10,1,"FR_SCRIPT_5choice_D:_0.500_E:_0.500_F:_13.000_I:_80.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_6513.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box13_Comments:","heroinSA_FR1_roomF_20220121","heroinSA_FR1_roomF_20220121_13.rDat",13,13,13,"0.000","0.000","0.000","13.000","14.15","3.88"
"209",14,"29","heroinSA","saline","01-21-22","Box14","262.000",10,1,"FR_SCRIPT_5choice_D:_0.609_E:_0.391_F:_14.000_I:_76.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_18433.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box14_Comments:","heroinSA_FR1_roomF_20220121","heroinSA_FR1_roomF_20220121_14.rDat",14,9,14,"0.000","0.000","0.000","14.000","22.49","477.18"
"210",15,"30","heroinSA","saline","01-21-22","Box15","245.000",10,1,"FR_SCRIPT_5choice_D:_0.444_E:_0.556_F:_4.000_I:_28.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_4775.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box15_Comments:","heroinSA_FR1_roomF_20220121","heroinSA_FR1_roomF_20220121_15.rDat",4,5,4,"0.000","0.000","0.000","4.000","32.67","8.19"
"211",1,"16","heroinSA","heroin","01-24-22","Box1","281.000",10,1,"FR_SCRIPT_D:_0.846_E:_0.154_F:_33.000_I:_146.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_1549.000_U:_0.000_V:_1.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box1_Comments:","heroinSA_FR1_roomF_20220124","heroinSA_FR1_roomF_20220124_1.rDat",33,6,33,"232887.000","154602.000","66197.000","33.000","58.11","73.39"
"212",2,"17","heroinSA","heroin","01-24-22","Box2","256.000",10,1,"FR_SCRIPT_D:_0.231_E:_0.769_F:_15.000_I:_162.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_13555.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box2_Comments:","heroinSA_FR1_roomF_20220124","heroinSA_FR1_roomF_20220124_2.rDat",15,50,15,"150732.000","175214.000","149963.000","15.000","18.59","77.29"
"213",3,"18","heroinSA","heroin","01-24-22","Box3","239.000",10,1,"FR_SCRIPT_D:_0.371_E:_0.629_F:_23.000_I:_173.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_6062.000_U:_0.000_V:_0.000_W:_1.000_X:_0.000_Y:_0.000_Z:_0.000","\Box3_Comments:","heroinSA_FR1_roomF_20220124","heroinSA_FR1_roomF_20220124_3.rDat",23,39,23,"185639.000","98182.000","64908.000","23.000","76.53","99.66"
"214",4,"19","heroinSA","heroin","01-24-22","Box4","234.000",10,1,"FR_SCRIPT_D:_0.840_E:_0.160_F:_21.000_I:_94.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_2194.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box4_Comments:","heroinSA_FR1_roomF_20220124","heroinSA_FR1_roomF_20220124_4.rDat",21,4,21,"248710.000","136734.000","35031.000","21.000","258.21","22.28"
"215",5,"20","heroinSA","heroin","01-24-22","Box5","261.000",10,1,"FR_SCRIPT_D:_0.733_E:_0.267_F:_22.000_I:_106.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_3067.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_1.000_Z:_0.000","\Box5_Comments:","heroinSA_FR1_roomF_20220124","heroinSA_FR1_roomF_20220124_5.rDat",22,8,22,"208002.000","365226.000","66177.000","22.000","105","862.2"
"216",6,"21","heroinSA","heroin","01-24-22","Box6","258.000",10,1,"FR_SCRIPT_D:_0.896_E:_0.104_F:_103.000_I:_439.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_2966.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box6_Comments:","heroinSA_FR1_roomF_20220124","heroinSA_FR1_roomF_20220124_6.rDat",103,12,103,"168953.000","66359.000","11864.000","103.000","177.97","194.06"
"217",7,"22","heroinSA","heroin","01-24-22","Box7","253.000",10,1,"FR_SCRIPT_box7_D:_0.746_E:_0.254_F:_44.000_I:_210.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_8790.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box7_Comments:","heroinSA_FR1_roomF_20220124","heroinSA_FR1_roomF_20220124_7.rDat",44,15,44,"251681.000","70412.000","16470.000","44.000","48.49","59.93"
"218",8,"23","heroinSA","saline","01-24-22","Box8","254.000",10,1,"FR_SCRIPT_D:_0.556_E:_0.444_F:_10.000_I:_59.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_14165.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box8_Comments:","heroinSA_FR1_roomF_20220124","heroinSA_FR1_roomF_20220124_8.rDat",10,8,10,"55512.000","43810.000","83816.000","10.000","42.69","87.65"
"219",9,"24","heroinSA","saline","01-24-22","Box9","247.000",10,1,"FR_SCRIPT_D:_0.864_E:_0.136_F:_19.000_I:_86.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_6806.000_U:_0.000_V:_0.000_W:_1.000_X:_0.000_Y:_1.000_Z:_0.000","\Box9_Comments:","heroinSA_FR1_roomF_20220124","heroinSA_FR1_roomF_20220124_9.rDat",19,3,19,"160219.000","369183.000","20555.000","19.000","128.73","888.16"
"220",10,"25","heroinSA","heroin","01-24-22","Box10","268.000",10,1,"FR_SCRIPT_D:_0.732_E:_0.268_F:_41.000_I:_198.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_3649.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box10_Comments:","heroinSA_FR1_roomF_20220124","heroinSA_FR1_roomF_20220124_10.rDat",41,15,41,"176711.000","141359.000","74304.000","41.000","89.48","83.79"
"221",11,"26","heroinSA","saline","01-24-22","Box11","248.000",10,1,"FR_SCRIPT_5choice_D:_0.591_E:_0.409_F:_13.000_I:_72.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_48099.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box11_Comments:","heroinSA_FR1_roomF_20220124","heroinSA_FR1_roomF_20220124_11.rDat",13,9,13,"0.000","0.000","0.000","13.000","73.83","285.59"
"222",12,"27","heroinSA","saline","01-24-22","Box12","272.000",10,1,"FR_SCRIPT_5choice_D:_0.900_E:_0.100_F:_9.000_I:_40.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_72245.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box12_Comments:","heroinSA_FR1_roomF_20220124","heroinSA_FR1_roomF_20220124_12.rDat",9,1,9,"0.000","0.000","0.000","9.000","11.76","3575.56"
"223",13,"28","heroinSA","saline","01-24-22","Box13","282.000",10,1,"FR_SCRIPT_5choice_D:_0.607_E:_0.393_F:_17.000_I:_92.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_55067.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box13_Comments:01_06","heroinSA_FR1_roomF_20220124","heroinSA_FR1_roomF_20220124_13.rDat",17,11,17,"0.000","0.000","0.000","17.000","196.53","296.39"
"224",14,"29","heroinSA","saline","01-24-22","Box14","264.000",10,1,"FR_SCRIPT_5choice_D:_0.588_E:_0.412_F:_10.000_I:_57.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_113.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box14_Comments:","heroinSA_FR1_roomF_20220124","heroinSA_FR1_roomF_20220124_14.rDat",10,7,10,"0.000","0.000","0.000","10.000","31.71","416.43"
"225",15,"30","heroinSA","saline","01-24-22","Box15","252.000",10,1,"FR_SCRIPT_5choice_D:_1.000_E:_0.000_F:_7.000_I:_31.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_3230.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box15_Comments:","heroinSA_FR1_roomF_20220124","heroinSA_FR1_roomF_20220124_15.rDat",7,0,7,"0.000","0.000","0.000","7.000","25.54","25.54"
"226",1,"16","heroinSA","heroin","01-25-22","Box1","286.000",10,1,"FR_SCRIPT_D:_0.654_E:_0.346_F:_34.000_I:_174.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_5212.000_U:_0.000_V:_0.000_W:_1.000_X:_0.000_Y:_0.000_Z:_0.000","\Box1_Comments:","heroinSA_FR1_roomF_20220125","heroinSA_FR1_roomF_20220125_1.rDat",34,18,34,"150477.000","233504.000","168778.000","34.000","84.31","128.46"
"227",2,"17","heroinSA","heroin","01-25-22","Box2","265.000",10,1,"FR_SCRIPT_D:_0.554_E:_0.446_F:_62.000_I:_353.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_517.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box2_Comments:","heroinSA_FR1_roomF_20220125","heroinSA_FR1_roomF_20220125_2.rDat",62,50,62,"182133.000","95028.000","128534.000","62.000","75.18","41.69"
"228",3,"18","heroinSA","heroin","01-25-22","Box3","245.000",10,1,"FR_SCRIPT_D:_0.455_E:_0.545_F:_15.000_I:_103.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_1801.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box3_Comments:","heroinSA_FR1_roomF_20220125","heroinSA_FR1_roomF_20220125_3.rDat",15,18,15,"135703.000","98639.000","137254.000","15.000","42.82","1073.7"
"229",4,"19","heroinSA","heroin","01-25-22","Box4","240.000",10,1,"FR_SCRIPT_D:_0.886_E:_0.114_F:_31.000_I:_134.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_2360.000_U:_0.000_V:_0.000_W:_1.000_X:_0.000_Y:_0.000_Z:_0.000","\Box4_Comments:","heroinSA_FR1_roomF_20220125","heroinSA_FR1_roomF_20220125_4.rDat",31,4,31,"260588.000","69565.000","17120.000","31.000","110.99","223.93"
"230",5,"20","heroinSA","heroin","01-25-22","Box5","265.000",10,1,"FR_SCRIPT_D:_0.871_E:_0.129_F:_27.000_I:_118.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_2231.000_U:_0.000_V:_0.000_W:_1.000_X:_0.000_Y:_0.000_Z:_0.000","\Box5_Comments:","heroinSA_FR1_roomF_20220125","heroinSA_FR1_roomF_20220125_5.rDat",27,4,27,"179028.000","403516.000","100114.000","27.000","42.07","59.92"
"231",6,"21","heroinSA","heroin","01-25-22","Box6","258.000",10,1,"FR_SCRIPT_D:_0.907_E:_0.093_F:_98.000_I:_415.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_961.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box6_Comments:","heroinSA_FR1_roomF_20220125","heroinSA_FR1_roomF_20220125_6.rDat",98,10,98,"235613.000","12514.000","7656.000","98.000","175.86","96.76"
"232",7,"22","heroinSA","heroin","01-25-22","Box7","248.000",10,1,"FR_SCRIPT_box7_D:_0.984_E:_0.016_F:_62.000_I:_256.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_5983.000_U:_0.000_V:_0.000_W:_1.000_X:_0.000_Y:_0.000_Z:_0.000","\Box7_Comments:","heroinSA_FR1_roomF_20220125","heroinSA_FR1_roomF_20220125_7.rDat",62,1,62,"303966.000","57173.000","21973.000","62.000","127.43","122.35"
