"subject","e.type","group","boxnum","edate","weight","file name","fr","active","inactive","reward","beam1","beam2","beam3","beam4","latency to first active","latency to first inactive","act0-600","act600-1200","act1200-1800","act1800-2400","act2400-3000","act3000-3600","act3600-4200","act4200-4800","act4800-5400","act5400-6000","act6000-6600","act6600-7200","act7200-7800","act7800-8400","act8400-9000","act9000-9600","act9600-10200","act10200-10800","inact0-600","inact600-1200","inact1200-1800","inact1800-2400","inact2400-3000","inact3000-3600","inact3600-4200","inact4200-4800","inact4800-5400","inact5400-6000","inact6000-6600","inact6600-7200","inact7200-7800","inact7800-8400","inact8400-9000","inact9000-9600","inact9600-10200","inact10200-10800","rew0-600","rew600-1200","rew1200-1800","rew1800-2400","rew2400-3000","rew3000-3600","rew3600-4200","rew4200-4800","rew4800-5400","rew5400-6000","rew6000-6600","rew6600-7200","rew7200-7800","rew7800-8400","rew8400-9000","rew9000-9600","rew9600-10200","rew10200-10800","comments"
"7","heroinSA","heroin","Box7","01-25-22","275","heroinSA_FR1_roomE_20220125","1","39","12","39","129664","33914","29349","39","85.47","52.31","5","2","3","2","2","1","1","2","1","2","2","2","3","2","1","2","3","3","24","4","3","2","2","1","5","2","1","2","2","2","3","2","1","2","3","3","5","2","3","2","2","1","1","2","1","2","2","2","3","2","1","2","3","3","\Box7_Comments:"
"8","heroinSA","heroin","Box8","01-25-22","250","heroinSA_FR1_roomE_20220125","1","34","13","34","183331","155979","81024","34","204.95","179.74","2","1","6","0","2","2","3","2","0","2","1","3","2","5","0","2","0","1","6","9","6","0","2","2","3","2","0","2","13","6","2","5","0","2","0","1","2","1","6","0","2","2","3","2","0","2","1","3","2","5","0","2","0","1","\Box8_Comments:"
"9","heroinSA","heroin","Box9","01-25-22","260","heroinSA_FR1_roomE_20220125","1","43","35","43","258728","209672","72927","43","59.1","42.45","5","1","4","4","2","2","5","1","1","0","2","1","2","3","1","3","3","3","22","15","6","4","3","4","6","1","7","6","8","3","8","3","5","5","7","4","5","1","4","4","2","2","5","1","1","0","2","1","2","3","1","3","3","3","\Box9_Comments:"
"10","heroinSA","saline","Box10","01-25-22","253","heroinSA_FR1_roomE_20220125","1","19","22","19","131494","127370","117792","19","48.5","48.5","5","0","3","1","2","0","0","1","4","0","0","0","1","0","0","0","2","0","13","0","3","1","34","0","0","1","6","0","0","0","1","0","0","0","4","0","5","0","3","1","2","0","0","1","4","0","0","0","1","0","0","0","2","0","\Box10_Comments:"
"11","heroinSA","saline","Box11","01-25-22","279","heroinSA_FR1_roomE_20220125","1","13","19","13","0","0","0","13","8.38","2.96","3","0","3","0","1","0","0","0","0","3","0","0","0","1","1","1","0","0","9","6","7","0","3","0","0","0","4","5","2","0","6","3","1","1","0","4","3","0","3","0","1","0","0","0","0","3","0","0","0","1","1","1","0","0","\Box11_Comments:"
"12","heroinSA","saline","Box12","01-25-22","269","heroinSA_FR1_roomE_20220125","1","1","0","1","0","0","0","1","457.73","457.73","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","\Box12_Comments:"
"13","heroinSA","saline","Box13","01-25-22","250","heroinSA_FR1_roomE_20220125","1","19","9","19","0","0","0","19","1180.09","227.54","0","2","3","3","3","0","1","0","1","0","0","3","0","0","0","2","0","1","2","2","3","3","7","0","1","0","1","0","0","11","0","0","0","2","0","5","0","2","3","3","3","0","1","0","1","0","0","3","0","0","0","2","0","1","\Box13_Comments:"
"14","heroinSA","saline","Box14","01-25-22","275","heroinSA_FR1_roomE_20220125","1","4","4","4","0","0","0","4","1505.97","275.44","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","7","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","\Box14_Comments:"
"15","heroinSA","saline","Box15","01-25-22","260","heroinSA_FR1_roomE_20220125","1","3","1","3","0","0","0","3","63.26","63.26","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","\Box15_Comments:"
"1","heroinSA","heroin","Box1","01-26-22","252","heroinSA_FR1_roomE_20220126","1","21","57","21","277480","178735","34863","21","104.62","62.57","5","1","0","2","1","0","1","0","2","1","1","2","1","1","0","2","1","0","24","1","0","22","1","8","5","6","4","3","45","2","3","3","0","6","1","2","5","1","0","2","1","0","1","0","2","1","1","2","1","1","0","2","1","0","\Box1_Comments:"
"2","heroinSA","heroin","Box2","01-26-22","279","heroinSA_FR1_roomE_20220126","1","59","24","59","207141","159034","75635","59","13.16","4.58","4","3","4","3","2","3","0","5","4","5","0","6","6","2","4","4","2","2","37","3","4","7","2","18","0","11","6","5","0","8","9","2","4","7","2","2","4","3","4","3","2","3","0","5","4","5","0","6","6","2","4","4","2","2","\Box2_Comments:"
"3","heroinSA","heroin","Box3","01-26-22","260","heroinSA_FR1_roomE_20220126","1","30","26","30","258869","214337","45159","30","16.99","16.99","3","2","1","2","2","2","1","0","2","2","3","2","0","3","2","0","1","2","7","4","5","2","4","10","5","2","2","2","3","5","0","3","14","0","11","4","3","2","1","2","2","2","1","0","2","2","3","2","0","3","2","0","1","2","\Box3_Comments:"
"4","heroinSA","heroin","Box4","01-26-22","238","heroinSA_FR1_roomE_20220126","1","17","12","17","184820","184056","63738","17","32.51","32.51","3","0","1","1","3","0","1","1","1","0","1","1","1","0","1","0","1","1","5","0","1","1","3","0","9","1","1","2","3","1","3","0","3","4","1","3","3","0","1","1","3","0","1","1","1","0","1","1","1","0","1","0","1","1","\Box4_Comments:"
"5","heroinSA","heroin","Box5","01-26-22","268","heroinSA_FR1_roomE_20220126","1","37","31","37","243096","195062","86292","37","481.03","8.79","2","3","0","5","5","0","3","3","2","2","1","0","4","2","0","2","1","2","26","5","2","13","5","0","13","3","4","2","1","4","4","2","0","12","1","2","2","3","0","5","5","0","3","3","2","2","1","0","4","2","0","2","1","2","\Box5_Comments:"
"6","heroinSA","heroin","Box6","01-26-22","252","heroinSA_FR1_roomE_20220126","1","35","2","35","313239","61492","10440","35","110.61","75.41","3","3","2","3","0","2","1","2","1","2","2","1","3","1","2","3","2","2","7","3","2","4","0","2","1","3","1","3","2","1","3","1","2","3","2","2","3","3","2","3","0","2","1","2","1","2","2","1","3","1","2","3","2","2","\Box6_Comments:"
"7","heroinSA","heroin","Box7","01-26-22","280","heroinSA_FR1_roomE_20220126","1","47","14","47","81230","20444","10001","47","56.69","17.11","7","2","2","3","1","2","2","3","2","2","3","1","3","3","3","2","2","4","36","2","2","3","1","3","2","3","2","2","3","1","3","3","3","2","2","4","7","2","2","3","1","2","2","3","2","2","3","1","3","3","3","2","2","4","\Box7_Comments:"
"8","heroinSA","heroin","Box8","01-26-22","251","heroinSA_FR1_roomE_20220126","1","36","32","36","173864","115820","95171","36","162.38","150.89","3","1","2","4","5","0","0","3","2","1","1","4","1","2","1","1","5","0","14","1","6","4","5","0","0","3","2","1","1","4","1","22","1","5","31","0","3","1","2","4","5","0","0","3","2","1","1","4","1","2","1","1","5","0","\Box8_Comments:"
"9","heroinSA","heroin","Box9","01-26-22","269","heroinSA_FR1_roomE_20220126","1","54","23","54","331530","78489","9617","54","92.58","92.58","8","2","3","6","1","3","3","1","3","3","3","2","2","2","4","2","3","3","36","2","7","6","1","3","4","1","3","3","3","2","2","2","15","4","5","3","8","2","3","6","1","3","3","1","3","3","3","2","2","2","4","2","3","3","\Box9_Comments:"
"10","heroinSA","saline","Box10","01-26-22","255","heroinSA_FR1_roomE_20220126","1","17","3","17","226504","132257","47107","17","32.82","32.82","2","0","4","3","0","0","2","0","0","2","2","0","0","1","1","0","0","0","2","0","8","3","0","2","2","0","0","2","2","0","0","1","1","0","0","0","2","0","4","3","0","0","2","0","0","2","2","0","0","1","1","0","0","0","\Box10_Comments:"
"11","heroinSA","saline","Box11","01-26-22","280","heroinSA_FR1_roomE_20220126","1","12","12","12","0","0","0","12","172.2","158.61","2","0","2","0","1","5","0","0","0","1","0","0","0","1","0","0","0","0","6","2","2","0","9","5","0","4","4","1","0","0","0","1","0","2","0","0","2","0","2","0","1","5","0","0","0","1","0","0","0","1","0","0","0","0","\Box11_Comments:"
"12","heroinSA","saline","Box12","01-26-22","268","heroinSA_FR1_roomE_20220126","1","2","2","2","0","0","0","2","1951.36","226.73","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","\Box12_Comments:"
"13","heroinSA","saline","Box13","01-26-22","253","heroinSA_FR1_roomE_20220126","1","26","8","26","0","0","0","26","32.28","32.28","7","1","4","1","2","0","6","0","0","3","0","0","0","0","0","2","0","0","9","1","6","1","4","0","8","0","0","7","0","0","4","0","0","2","0","0","7","1","4","1","2","0","6","0","0","3","0","0","0","0","0","2","0","0","\Box13_Comments:"
"14","heroinSA","saline","Box14","01-26-22","276","heroinSA_FR1_roomE_20220126","1","4","7","4","0","0","0","4","9.47","9.47","2","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","6","0","0","0","0","1","0","4","1","0","0","0","2","0","0","2","2","0","2","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","\Box14_Comments:"
"15","heroinSA","saline","Box15","01-26-22","261","heroinSA_FR1_roomE_20220126","1","0","11","0","0","0","0","0",NA,"14.22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","2","0","0","4","4","0","0","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","\Box15_Comments:"
"1","heroinSA","heroin","Box1","01-27-22","252","heroinSA_FR1_roomE_20220127","1","15","7","15","169204","160373","142688","15","208.23","78.27","4","0","1","0","2","1","0","0","0","0","0","0","0","7","0","0","0","0","11","0","1","0","8","1","0","0","0","0","0","0","0","10","0","0","0","0","4","0","1","0","2","1","0","0","0","0","0","0","0","7","0","0","0","0","\Box1_Comments:"
"2","heroinSA","heroin","Box2","01-27-22","275","heroinSA_FR1_roomE_20220127","1","79","5","79","258336","136567","37523","79","14.74","14.74","7","4","1","7","3","5","2","6","0","6","0","6","5","8","6","0","7","6","12","5","1","8","3","6","2","15","0","7","0","7","6","9","6","0","11","8","7","4","1","7","3","5","2","6","0","6","0","6","5","8","6","0","7","6","\Box2_Comments:"
"3","heroinSA","heroin","Box3","01-27-22","263","heroinSA_FR1_roomE_20220127","1","24","100","24","266286","177608","48822","24","222.45","9.32","2","0","1","2","1","1","1","2","1","0","2","1","2","3","1","1","1","2","17","6","11","84","1","1","1","20","11","0","10","7","2","21","1","1","1","30","2","0","1","2","1","1","1","2","1","0","2","1","2","3","1","1","1","2","\Box3_Comments:"
"4","heroinSA","heroin","Box4","01-27-22","238","heroinSA_FR1_roomE_20220127","1","14","7","14","203621","182206","39236","14","40.94","40.94","3","0","0","0","1","2","0","2","0","1","0","1","0","2","0","0","1","1","3","0","0","2","3","8","0","2","0","1","2","3","0","2","0","0","1","1","3","0","0","0","1","2","0","2","0","1","0","1","0","2","0","0","1","1","\Box4_Comments:"
"5","heroinSA","heroin","Box5","01-27-22","269","heroinSA_FR1_roomE_20220127","1","32","60","32","230493","208838","88962","32","8.57","8.57","5","1","1","2","2","3","2","0","2","2","2","1","2","2","1","0","2","2","13","17","15","7","4","5","14","4","6","2","36","1","2","4","5","4","10","4","5","1","1","2","2","3","2","0","2","2","2","1","2","2","1","0","2","2","\Box5_Comments:"
"6","heroinSA","heroin","Box6","01-27-22","252","heroinSA_FR1_roomE_20220127","1","27","3","27","306141","91361","17127","27","33.12","33.12","2","0","2","2","1","1","2","0","2","1","2","2","1","4","1","2","1","1","2","0","2","5","1","1","6","0","2","1","2","2","1","5","2","2","1","1","2","0","2","2","1","1","2","0","2","1","2","2","1","4","1","2","1","1","\Box6_Comments:"
"7","heroinSA","heroin","Box7","01-27-22","280","heroinSA_FR1_roomE_20220127","1","44","4","44","161385","21396","5128","44","56.7","56.7","6","2","3","3","2","2","2","1","1","2","3","2","3","2","2","3","3","2","12","2","3","3","2","2","2","1","1","2","3","2","3","2","2","3","3","4","6","2","3","3","2","2","2","1","1","2","3","2","3","2","2","3","3","2","\Box7_Comments:"
"8","heroinSA","heroin","Box8","01-27-22","251","heroinSA_FR1_roomE_20220127","1","35","33","35","171083","139701","117758","35","74.38","74.38","4","0","3","0","4","0","7","0","2","0","1","1","7","0","3","1","0","2","14","2","9","4","4","0","15","0","2","0","1","1","8","0","3","1","30","8","4","0","3","0","4","0","7","0","2","0","1","1","7","0","3","1","0","2","\Box8_Comments:"
"9","heroinSA","heroin","Box9","01-27-22","270","heroinSA_FR1_roomE_20220127","1","46","33","46","328848","119450","4332","46","56.08","56.08","5","3","1","4","2","2","3","2","3","1","2","3","1","4","1","2","4","3","14","9","1","8","3","2","4","2","7","1","28","8","5","6","9","2","5","5","5","3","1","4","2","2","3","2","3","1","2","3","1","4","1","2","4","3","\Box9_Comments:"
"10","heroinSA","saline","Box10","01-27-22","260","heroinSA_FR1_roomE_20220127","1","11","26","11","84188","163167","202720","11","9.02","9.02","3","0","0","0","0","0","2","0","0","0","0","0","0","0","0","2","4","0","5","14","0","0","0","0","2","0","0","0","0","8","0","0","0","4","30","0","3","0","0","0","0","0","2","0","0","0","0","0","0","0","0","2","4","0","\Box10_Comments:"
"11","heroinSA","saline","Box11","01-27-22","282","heroinSA_FR1_roomE_20220127","1","9","18","9","0","0","0","9","162.87","1.76","4","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","1","12","6","0","4","0","0","7","5","0","0","0","0","0","0","4","0","0","7","4","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","1","\Box11_Comments:"
"12","heroinSA","saline","Box12","01-27-22","268","heroinSA_FR1_roomE_20220127","1","1","2","1","0","0","0","1","7971.79","7933.07","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","\Box12_Comments:"
"13","heroinSA","saline","Box13","01-27-22","249","heroinSA_FR1_roomE_20220127","1","12","2","12","0","0","0","12","42.31","42.31","5","0","3","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","3","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","3","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","\Box13_Comments:"
"14","heroinSA","saline","Box14","01-27-22","275","heroinSA_FR1_roomE_20220127","1","6","2","6","0","0","0","6","13.66","13.66","2","0","0","0","3","0","0","0","0","0","0","0","0","0","1","0","0","0","4","2","0","0","3","0","0","0","0","0","0","0","0","0","2","0","0","0","2","0","0","0","3","0","0","0","0","0","0","0","0","0","1","0","0","0","\Box14_Comments:"
"15","heroinSA","saline","Box15","01-27-22","258","heroinSA_FR1_roomE_20220127","1","5","5","5","0","0","0","5","268.68","268.68","2","0","0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","2","0","2","5","0","0","0","2","1","0","0","0","0","3","0","0","0","0","2","0","0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","\Box15_Comments:"
"1","heroinSA","heroin","Box1","01-28-22","282","heroinSA_FR1_roomE_20220128","1","15","8","15","286819","184659","35939","15","49","49","3","0","0","1","2","0","0","3","0","0","1","1","0","2","0","1","1","0","5","0","0","1","9","0","0","4","0","0","1","5","0","2","0","3","3","0","3","0","0","1","2","0","0","3","0","0","1","1","0","2","0","1","1","0","\Box1_Comments:"
"2","heroinSA","heroin","Box2","01-28-22","278","heroinSA_FR1_roomE_20220128","1","61","24","61","260290","173448","44252","61","54.87","42.37","7","4","5","3","3","6","0","3","2","0","5","2","0","9","5","3","0","4","53","6","5","3","3","7","0","3","2","0","5","2","0","13","5","3","0","6","7","4","5","3","3","6","0","3","2","0","5","2","0","9","5","3","0","4","\Box2_Comments:"
"3","heroinSA","heroin","Box3","01-28-22","260","heroinSA_FR1_roomE_20220128","1","21","48","21","310064","178985","13670","21","319.03","26.8","1","1","1","1","4","0","2","0","1","3","0","1","0","1","2","1","1","1","31","21","1","1","12","0","2","2","1","38","0","3","0","1","2","1","1","1","1","1","1","1","4","0","2","0","1","3","0","1","0","1","2","1","1","1","\Box3_Comments:"
"4","heroinSA","heroin","Box4","01-28-22","240","heroinSA_FR1_roomE_20220128","1","15","5","15","195898","117414","31898","15","139.18","10.51","2","1","0","2","1","1","1","0","0","0","2","0","1","1","0","1","0","2","6","1","0","2","1","3","1","0","0","2","2","0","1","1","0","3","0","2","2","1","0","2","1","1","1","0","0","0","2","0","1","1","0","1","0","2","\Box4_Comments:"
"5","heroinSA","heroin","Box5","01-28-22","270","heroinSA_FR1_roomE_20220128","1","29","25","29","252312","182813","64387","29","27.5","27.5","3","2","2","1","2","2","2","1","1","2","2","1","1","0","2","2","3","0","31","2","8","5","4","2","4","1","1","2","4","5","1","2","2","2","3","0","3","2","2","1","2","2","2","1","1","2","2","1","1","0","2","2","3","0","\Box5_Comments:"
"6","heroinSA","heroin","Box6","01-28-22","253","heroinSA_FR1_roomE_20220128","1","31","0","31","307802","74515","11735","31","40.89","40.89","2","3","1","1","2","1","2","2","2","2","2","1","2","2","2","1","1","2","2","3","1","1","2","1","2","2","2","2","2","1","3","3","2","1","1","2","2","3","1","1","2","1","2","2","2","2","2","1","2","2","2","1","1","2","\Box6_Comments:"
"7","heroinSA","heroin","Box7","01-28-22","282","heroinSA_FR1_roomE_20220128","1","40","4","40","167019","48151","20877","40","9.16","9.16","6","2","3","2","1","2","2","2","2","2","1","2","2","3","1","2","3","2","9","2","7","2","1","2","2","2","2","2","3","2","2","3","1","2","3","2","6","2","3","2","1","2","2","2","2","2","1","2","2","3","1","2","3","2","\Box7_Comments:"
"8","heroinSA","heroin","Box8","01-28-22","253","heroinSA_FR1_roomE_20220128","1","43","23","43","205621","125451","103017","43","91.74","82.34","6","1","3","1","4","0","5","0","1","0","7","0","3","4","2","0","2","4","9","1","3","5","8","0","13","0","1","0","25","0","3","14","2","0","2","4","6","1","3","1","4","0","5","0","1","0","7","0","3","4","2","0","2","4","\Box8_Comments:"
"9","heroinSA","heroin","Box9","01-28-22","275","heroinSA_FR1_roomE_20220128","1","48","14","48","329451","120483","10264","48","8.78","1.65","6","1","4","2","2","3","3","1","2","3","1","2","3","4","2","3","3","3","14","5","7","2","4","3","3","1","2","5","1","8","5","4","2","5","4","3","6","1","4","2","2","3","3","1","2","3","1","2","3","4","2","3","3","3","\Box9_Comments:"
"10","heroinSA","saline","Box10","01-28-22","261","heroinSA_FR1_roomE_20220128","1","15","22","15","98258","187763","196569","15","6.57","6.57","7","2","2","0","1","1","0","0","0","0","0","0","0","2","0","0","0","0","31","2","10","0","13","1","0","0","0","0","0","0","0","2","0","0","0","0","7","2","2","0","1","1","0","0","0","0","0","0","0","2","0","0","0","0","\Box10_Comments:"
"11","heroinSA","saline","Box11","01-28-22","289","heroinSA_FR1_roomE_20220128","1","16","21","16","0","0","0","16","248.35","8.07","3","4","1","2","1","1","2","1","0","0","0","1","0","0","0","0","0","0","14","10","1","8","1","1","22","1","0","0","0","1","0","0","0","0","0","0","3","4","1","2","1","1","2","1","0","0","0","1","0","0","0","0","0","0","\Box11_Comments:"
"12","heroinSA","saline","Box12","01-28-22","272","heroinSA_FR1_roomE_20220128","1","3","4","3","0","0","0","3","439.21","439.21","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","\Box12_Comments:"
