"subject","e.type","group","boxnum","edate","weight","file name","fr","active","inactive","reward","beam1","beam2","beam3","beam4","latency to first active","latency to first inactive","act0-600","act600-1200","act1200-1800","act1800-2400","act2400-3000","act3000-3600","act3600-4200","act4200-4800","act4800-5400","act5400-6000","act6000-6600","act6600-7200","act7200-7800","act7800-8400","act8400-9000","act9000-9600","act9600-10200","act10200-10800","inact0-600","inact600-1200","inact1200-1800","inact1800-2400","inact2400-3000","inact3000-3600","inact3600-4200","inact4200-4800","inact4800-5400","inact5400-6000","inact6000-6600","inact6600-7200","inact7200-7800","inact7800-8400","inact8400-9000","inact9000-9600","inact9600-10200","inact10200-10800","rew0-600","rew600-1200","rew1200-1800","rew1800-2400","rew2400-3000","rew3000-3600","rew3600-4200","rew4200-4800","rew4800-5400","rew5400-6000","rew6000-6600","rew6600-7200","rew7200-7800","rew7800-8400","rew8400-9000","rew9000-9600","rew9600-10200","rew10200-10800","comments"
"22","heroinSA","heroin","Box7","02-20-23","239","heroinSA_FR1_roomF_20230220","1","18","20","18","156883","171064","89472","18","189.1","170.33","2","1","0","0","1","0","2","0","1","0","1","2","0","2","0","0","6","0","8","1","2","6","1","2","12","0","1","0","1","8","0","11","0","0","6","0","2","1","0","0","1","0","2","0","1","0","1","2","0","2","0","0","6","0","\Box7_Comments:"
"26","heroinSA","heroin","Box11","02-20-23","254","heroinSA_FR1_roomF_20230220","1","45","24","45","0","0","0","45","40.17","22.04","4","4","3","2","3","1","1","3","2","5","2","1","1","3","4","1","3","2","6","7","3","2","6","3","3","5","2","7","4","1","5","5","23","3","3","8","4","4","3","2","3","1","1","3","2","5","2","1","1","3","4","1","3","2","\Box11_Comments:"
"27","heroinSA","heroin","Box12","02-20-23","269","heroinSA_FR1_roomF_20230220","1","32","10","32","0","0","0","32","168.54","163.98","2","2","3","1","1","2","1","0","5","0","5","0","1","4","3","0","2","0","4","5","3","1","1","2","1","0","5","0","5","0","1","4","5","4","12","0","2","2","3","1","1","2","1","0","5","0","5","0","1","4","3","0","2","0","\Box12_Comments:"
"28","heroinSA","saline","Box13","02-20-23","260","heroinSA_FR1_roomF_20230220","1","9","8","9","0","0","0","9","143.18","143.18","2","1","1","0","1","0","1","0","0","0","0","2","0","0","1","0","0","0","4","1","1","0","1","0","3","0","0","0","0","10","2","0","1","0","2","0","2","1","1","0","1","0","1","0","0","0","0","2","0","0","1","0","0","0","\Box13_Comments:"
"29","heroinSA","saline","Box14","02-20-23","265","heroinSA_FR1_roomF_20230220","1","16","16","16","0","0","0","16","473.93","9.8","2","0","1","0","0","0","3","0","2","2","0","2","4","0","0","0","0","0","4","6","7","0","0","0","5","0","8","6","0","2","4","0","0","4","2","0","2","0","1","0","0","0","3","0","2","2","0","2","4","0","0","0","0","0","\Box14_Comments:"
"30","heroinSA","saline","Box15","02-20-23","289","heroinSA_FR1_roomF_20230220","1","10","7","10","0","0","0","10","53.33","53.33","3","2","2","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","5","6","2","0","0","0","0","2","0","4","0","1","4","0","0","0","0","0","3","2","2","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","\Box15_Comments:"
"16","heroinSA","saline","Box1","02-21-23","272","heroinSA_FR1_roomF_20230221","1","20","8","20","98016","197727","227957","20","163.39","163.39","4","0","0","1","0","0","2","0","1","6","1","2","0","0","2","0","1","0","10","0","0","1","0","0","4","0","1","8","1","2","2","4","2","0","1","0","4","0","0","1","0","0","2","0","1","6","1","2","0","0","2","0","1","0","\Box11_Comments:"
"17","heroinSA","heroin","Box2","02-21-23","276","heroinSA_FR1_roomF_20230221","1","21","16","21","193313","226139","76160","21","61.72","61.72","4","1","1","0","0","2","0","2","2","1","1","1","0","3","0","1","1","1","4","7","3","0","4","12","0","8","2","1","3","1","0","3","0","1","3","1","4","1","1","0","0","2","0","2","2","1","1","1","0","3","0","1","1","1","\Box11_Comments:"
"18","heroinSA","heroin","Box3","02-21-23","260","heroinSA_FR1_roomF_20230221","1","10","1","10","196613","220668","87575","10","259.35","259.35","1","1","0","1","1","1","0","1","0","1","0","0","1","0","1","1","0","0","1","2","0","1","1","1","0","1","0","1","0","0","1","0","1","2","0","2","1","1","0","1","1","1","0","1","0","1","0","0","1","0","1","1","0","0","\Box11_Comments:"
"19","heroinSA","saline","Box4","02-21-23","282","heroinSA_FR1_roomF_20230221","1","0","0","0","51484","218840","295925","0",NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","\Box11_Comments:"
"20","heroinSA","heroin","Box5","02-21-23","258","heroinSA_FR1_roomF_20230221","1","25","9","25","147915","203767","171531","25","71.2","71.2","3","1","1","3","1","1","0","3","0","2","0","0","1","6","1","0","1","1","7","1","1","3","1","1","0","5","2","2","0","0","1","8","1","0","9","1","3","1","1","3","1","1","0","3","0","2","0","0","1","6","1","0","1","1","\Box11_Comments:"
"21","heroinSA","heroin","Box6","02-21-23","244","heroinSA_FR1_roomF_20230221","1","11","9","11","107710","237344","156746","11","14.24","14.24","2","0","1","0","0","1","1","0","1","0","1","0","0","0","1","2","0","1","14","2","1","0","0","1","1","0","5","0","1","0","0","0","1","2","0","1","2","0","1","0","0","1","1","0","1","0","1","0","0","0","1","2","0","1","\Box11_Comments:"
"23","heroinSA","heroin","Box8","02-21-23","255","heroinSA_FR1_roomF_20230221","1","99","9","99","227967","95757","44422","99","32.06","32.06","15","5","8","1","13","0","0","21","0","0","0","13","0","0","13","10","0","0","32","5","9","1","15","0","0","28","0","0","0","14","0","0","19","10","0","0","15","5","8","1","13","0","0","21","0","0","0","13","0","0","13","10","0","0","\Box11_Comments:"
"24","heroinSA","heroin","Box9","02-21-23","290","heroinSA_FR1_roomF_20230221","1","16","14","16","140252","27825","17920","16","45.24","45.24","3","0","1","2","1","0","2","0","2","0","0","0","0","1","0","0","4","0","3","0","5","6","1","0","4","4","4","0","0","0","0","1","8","0","8","0","3","0","1","2","1","0","2","0","2","0","0","0","0","1","0","0","4","0","\Box11_Comments:"
"25","heroinSA","saline","Box10","02-21-23","246","heroinSA_FR1_roomF_20230221","1","2","18","2","53267","271774","235283","2","84.99","57.83","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","9","0","0","4","2","0","0","0","0","0","0","0","0","0","10","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","\Box11_Comments:"
"22","heroinSA","heroin","Box7","02-21-23","240","heroinSA_FR1_roomF_20230221","1","33","1","33","180435","189506","91739","33","138.19","138.19","3","4","0","0","6","0","4","0","2","0","6","0","1","1","2","2","2","0","4","4","0","0","7","0","4","0","2","2","6","0","1","1","2","2","2","0","3","4","0","0","6","0","4","0","2","0","6","0","1","1","2","2","2","0","\Box7_Comments:"
"26","heroinSA","heroin","Box11","02-21-23","260","heroinSA_FR1_roomF_20230221","1","68","14","68","0","0","0","68","0.71","0.71","6","4","6","1","2","7","1","5","2","1","7","6","8","0","7","0","5","0","6","6","8","3","8","7","3","11","4","1","10","8","8","0","7","0","8","0","6","4","6","1","2","7","1","5","2","1","7","6","8","0","7","0","5","0","\Box11_Comments:"
"27","heroinSA","heroin","Box12","02-21-23","269","heroinSA_FR1_roomF_20230221","1","31","16","31","0","0","0","31","362.04","191.54","3","1","4","1","1","2","1","1","2","0","1","4","0","5","2","0","2","1","7","1","4","1","1","2","3","1","12","8","3","4","0","6","4","2","4","1","3","1","4","1","1","2","1","1","2","0","1","4","0","5","2","0","2","1","\Box12_Comments:"
"28","heroinSA","saline","Box13","02-21-23","265","heroinSA_FR1_roomF_20230221","1","7","16","7","0","0","0","7","310.74","310.74","2","2","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","6","10","2","0","3","0","0","8","0","0","6","1","0","3","0","0","0","0","2","2","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","\Box13_Comments:"
"29","heroinSA","saline","Box14","02-21-23","274","heroinSA_FR1_roomF_20230221","1","7","15","7","0","0","0","7","66.24","66.24","3","0","0","0","0","0","1","0","0","0","0","0","0","3","0","0","0","0","11","6","2","2","0","0","3","2","0","0","0","0","2","7","2","0","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","3","0","0","0","0","\Box14_Comments:"
"30","heroinSA","saline","Box15","02-21-23","285","heroinSA_FR1_roomF_20230221","1","10","6","10","0","0","0","10","15.45","15.45","4","1","2","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","8","3","4","0","0","0","0","1","0","0","0","0","0","0","5","1","0","0","4","1","2","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","\Box15_Comments:"
"16","heroinSA","saline","Box1","02-22-23","275","heroinSA_FR1_roomF_20230222","1","29","7","29","132807","126047","96758","29","55.6","55.6","4","3","2","2","3","2","0","0","0","1","1","2","0","2","0","2","2","3","6","3","2","5","5","4","0","0","0","1","1","2","0","4","0","4","2","5","4","3","2","2","3","2","0","0","0","1","1","2","0","2","0","2","2","3","\Box11_Comments:"
"17","heroinSA","heroin","Box2","02-22-23","281","heroinSA_FR1_roomF_20230222","1","33","20","33","219011","192776","73599","33","149.43","16.8","4","1","3","2","2","3","2","0","2","2","2","1","3","0","2","1","3","0","22","1","7","2","2","3","6","0","4","2","2","1","3","0","10","1","7","0","4","1","3","2","2","3","2","0","2","2","2","1","3","0","2","1","3","0","\Box11_Comments:"
"18","heroinSA","heroin","Box3","02-22-23","261","heroinSA_FR1_roomF_20230222","1","16","10","16","132225","251326","160645","16","45.45","45.45","3","1","1","1","1","1","0","1","2","0","1","0","2","0","0","1","0","1","5","1","2","10","4","2","2","2","2","0","1","0","3","0","4","4","0","1","3","1","1","1","1","1","0","1","2","0","1","0","2","0","0","1","0","1","\Box11_Comments:"
"19","heroinSA","saline","Box4","02-22-23","289","heroinSA_FR1_roomF_20230222","1","0","2","0","114143","250762","209283","0",NA,"994.51","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","\Box11_Comments:"
"20","heroinSA","heroin","Box5","02-22-23","267","heroinSA_FR1_roomF_20230222","1","21","12","21","219428","195473","118657","21","28.97","28.97","6","2","2","1","1","1","3","1","0","0","2","0","0","1","0","1","0","0","10","2","2","3","1","1","3","1","2","2","2","0","0","1","14","1","0","0","6","2","2","1","1","1","3","1","0","0","2","0","0","1","0","1","0","0","\Box11_Comments:"
"21","heroinSA","heroin","Box6","02-22-23","247","heroinSA_FR1_roomF_20230222","1","14","6","14","102808","258968","145926","14","121.76","98.06","2","1","2","0","0","1","1","0","1","0","1","1","0","0","2","0","1","1","6","3","2","0","0","1","1","0","1","4","1","1","0","2","2","0","1","1","2","1","2","0","0","1","1","0","1","0","1","1","0","0","2","0","1","1","\Box11_Comments:"
"23","heroinSA","heroin","Box8","02-22-23","262","heroinSA_FR1_roomF_20230222","1","115","7","115","202223","89970","9779","115","52.74","37.95","10","8","15","0","11","0","10","7","0","4","2","16","0","1","13","17","1","0","24","8","16","0","12","0","11","7","0","5","2","19","0","1","16","19","1","0","10","8","15","0","11","0","10","7","0","4","2","16","0","1","13","17","1","0","\Box11_Comments:"
"24","heroinSA","heroin","Box9","02-22-23","299","heroinSA_FR1_roomF_20230222","1","5","3","5","82490","29748","25140","5","2365.24","208","0","0","0","1","0","0","1","1","0","0","0","0","1","0","1","0","0","0","4","0","0","1","0","0","1","1","0","0","0","0","1","2","1","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","1","0","1","0","0","0","\Box11_Comments:"
"25","heroinSA","saline","Box10","02-22-23","252","heroinSA_FR1_roomF_20230222","1","0","24","0","105317","258645","147388","0",NA,"22.68","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","2","0","0","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","\Box11_Comments:"
"22","heroinSA","heroin","Box7","02-22-23","241","heroinSA_FR1_roomF_20230222","1","23","7","23","198814","164168","65993","23","164.07","164.07","2","1","0","5","0","0","2","0","1","1","2","3","0","0","1","4","1","0","6","3","0","5","0","4","2","0","1","1","2","3","0","0","3","4","3","0","2","1","0","5","0","0","2","0","1","1","2","3","0","0","1","4","1","0","\Box7_Comments:"
"26","heroinSA","heroin","Box11","02-22-23","265","heroinSA_FR1_roomF_20230222","1","55","23","55","0","0","0","55","38.87","33.43","8","5","3","3","1","2","2","5","2","3","3","5","2","2","5","0","2","2","12","9","4","9","5","2","4","7","6","7","3","11","4","2","7","6","2","2","8","5","3","3","1","2","2","5","2","3","3","5","2","2","5","0","2","2","\Box11_Comments:"
"27","heroinSA","heroin","Box12","02-22-23","271","heroinSA_FR1_roomF_20230222","1","41","6","41","0","0","0","41","82.21","82.21","3","1","2","5","0","1","1","10","0","3","1","1","0","5","0","3","0","5","9","1","4","6","0","1","1","10","0","3","1","1","0","5","0","6","0","7","3","1","2","5","0","1","1","10","0","3","1","1","0","5","0","3","0","5","\Box12_Comments:"
"28","heroinSA","saline","Box13","02-22-23","271","heroinSA_FR1_roomF_20230222","1","3","10","3","0","0","0","3","551.41","276.9","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","11","1","0","0","0","0","2","0","0","0","0","0","5","0","0","0","0","4","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","\Box13_Comments:"
"29","heroinSA","saline","Box14","02-22-23","276","heroinSA_FR1_roomF_20230222","1","4","5","4","0","0","0","4","244.49","244.49","2","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","3","0","0","2","2","0","0","0","0","0","3","0","0","0","2","0","0","2","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","\Box14_Comments:"
"30","heroinSA","saline","Box15","02-22-23","290","heroinSA_FR1_roomF_20230222","1","6","3","6","0","0","0","6","46.58","46.58","3","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","5","2","0","0","0","0","1","3","0","0","0","0","0","0","0","0","1","0","3","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","\Box15_Comments:"
"16","heroinSA","saline","Box1","02-23-23","280","heroinSA_FR1_roomF_20230223","1","24","27","24","128629","139213","115472","24","33.37","33.37","3","5","0","1","0","0","0","4","0","0","0","0","3","0","1","2","0","5","9","5","0","1","0","0","22","18","0","0","0","0","5","0","7","4","0","7","3","5","0","1","0","0","0","4","0","0","0","0","3","0","1","2","0","5","\Box15_Comments:"
"17","heroinSA","heroin","Box2","02-23-23","283","heroinSA_FR1_roomF_20230223","1","28","1","28","242053","202585","46128","28","11.44","11.44","4","2","2","0","1","1","1","1","1","2","1","2","1","2","2","1","4","0","6","2","2","0","1","1","1","1","1","2","1","2","1","2","2","1","4","0","4","2","2","0","1","1","1","1","1","2","1","2","1","2","2","1","4","0","\Box15_Comments:"
"18","heroinSA","heroin","Box3","02-23-23","264","heroinSA_FR1_roomF_20230223","1","37","14","37","249603","123488","43357","37","3.14","3.14","5","3","2","1","3","0","3","1","2","4","0","2","1","3","2","2","0","3","5","5","2","1","3","0","5","5","21","5","0","4","1","3","3","3","0","3","5","3","2","1","3","0","3","1","2","4","0","2","1","3","2","2","0","3","\Box15_Comments:"
"19","heroinSA","saline","Box4","02-23-23","23","heroinSA_FR1_roomF_20230223","1","0","0","0","59354","97332","287594","0",NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","\Box15_Comments:"
"20","heroinSA","heroin","Box5","02-23-23","264","heroinSA_FR1_roomF_20230223","1","34","9","34","182773","182371","134807","34","8.62","8.43","5","3","4","0","3","1","2","1","2","0","1","3","2","0","4","0","3","0","12","3","4","0","3","1","2","1","2","0","1","3","2","0","10","0","9","0","5","3","4","0","3","1","2","1","2","0","1","3","2","0","4","0","3","0","\Box15_Comments:"
"21","heroinSA","heroin","Box6","02-23-23","250","heroinSA_FR1_roomF_20230223","1","12","6","12","94549","245014","171133","12","16.08","16.08","2","2","0","2","1","0","0","0","0","0","0","1","0","2","0","1","0","1","8","2","0","2","1","0","0","0","0","0","0","3","0","6","0","2","0","1","2","2","0","2","1","0","0","0","0","0","0","1","0","2","0","1","0","1","\Box15_Comments:"
"23","heroinSA","heroin","Box8","02-23-23","259","heroinSA_FR1_roomF_20230223","1","300","20","300","153702","35586","23393","300","27.2","27.2","18","10","14","0","15","0","15","0","14","12","0","24","29","29","49","34","31","6","37","12","16","0","16","0","15","0","17","12","0","27","45","42","78","55","37","8","18","10","14","0","15","0","15","0","14","12","0","24","29","29","49","34","31","6","\Box15_Comments:"
"24","heroinSA","heroin","Box9","02-23-23","294","heroinSA_FR1_roomF_20230223","1","8","6","8","51927","17133","14648","8","14.83","14.83","3","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0","3","1","1","5","0","0","0","0","0","0","7","0","0","0","0","0","3","0","3","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0","\Box15_Comments:"
"25","heroinSA","saline","Box10","02-23-23","251","heroinSA_FR1_roomF_20230223","1","6","7","6","58065","232255","207197","6","62.72","62.72","2","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","1","4","2","0","0","0","0","0","3","0","1","0","0","0","0","0","7","0","3","2","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","1","\Box15_Comments:"
"22","heroinSA","heroin","Box7","02-23-23","239","heroinSA_FR1_roomF_20230223","1","26","6","26","170944","56370","15534","26","198.12","198.12","1","4","0","0","4","0","0","5","0","0","0","4","0","0","2","0","6","0","3","4","0","0","4","0","0","5","0","0","0","11","0","0","6","0","6","0","1","4","0","0","4","0","0","5","0","0","0","4","0","0","2","0","6","0","\Box7_Comments:"
"26","heroinSA","heroin","Box11","02-23-23","263","heroinSA_FR1_roomF_20230223","1","112","17","112","0","0","0","112","23.33","23.33","10","8","10","10","7","6","5","3","1","8","7","6","6","5","7","6","2","5","19","10","19","14","11","9","5","5","1","8","8","6","6","5","9","8","2","5","10","8","10","10","7","6","5","3","1","8","7","6","6","5","7","6","2","5","\Box11_Comments:"
"27","heroinSA","heroin","Box12","02-23-23","273","heroinSA_FR1_roomF_20230223","1","40","1","40","0","0","0","40","29.04","29.04","2","8","0","5","0","4","0","2","2","0","5","1","5","0","2","0","2","2","4","8","0","5","0","4","0","2","2","0","5","1","5","0","2","0","2","2","2","8","0","5","0","4","0","2","2","0","5","1","5","0","2","0","2","2","\Box12_Comments:"
